AdjSquareFeet,DistancetoCoast,DistancetoSinkhole,DistancetoFireDepartment,LocationWindSpeed,Terrain,ValueofHome,NumberOfBuildings,NumberOfUnits,Age
3034.0,-99.0,3.17,0.88,140.0,B   ,523626.0,1.0,1.0,41.0
2459.0,-99.0,14.61,1.55,146.0,HVHZ,432359.0,1.0,1.0,23.0
2208.0,-99.0,1.67,1.0,140.0,HVHZ,355650.0,1.0,1.0,30.0
2291.0,-99.0,3.83,0.19,120.0,B   ,276462.0,1.0,1.0,21.0
2047.0,-99.0,1.3,0.72,110.0,B   ,190465.0,1.0,1.0,25.0
1779.0,-99.0,0.15,1.58,120.0,B   ,77363.0,1.0,1.0,57.0
1109.0,-99.0,3.16,0.79,140.0,HVHZ,150180.0,1.0,1.0,69.0
1251.0,-99.0,27.9,1.28,146.0,HVHZ,147738.0,1.0,1.0,64.0
1493.0,-99.0,1.5,0.81,130.0,B   ,209600.0,1.0,1.0,60.0
2238.0,-99.0,21.55,1.36,146.0,HVHZ,275091.0,1.0,1.0,22.0
2816.0,-99.0,4.85,0.92,140.0,HVHZ,418460.0,1.0,1.0,29.0
1405.0,-99.0,1.74,0.37,140.0,HVHZ,242530.0,1.0,1.0,68.0
2215.0,-99.0,1.57,1.09,140.0,HVHZ,351720.0,1.0,1.0,33.0
1901.0,-99.0,2.06,1.43,150.0,B   ,79200.0,1.0,1.0,40.0
1974.0,-99.0,3.01,0.9,140.0,HVHZ,223070.0,1.0,1.0,65.0
1435.0,-99.0,1.9,1.85,140.0,B   ,176711.0,1.0,1.0,32.0
1637.0,-99.0,26.79,1.74,146.0,HVHZ,179854.0,1.0,1.0,44.0
1536.0,2164.8,22.81,0.81,120.0,C   ,162330.0,1.0,1.0,63.0
1678.0,-99.0,3.1,1.26,140.0,HVHZ,252810.0,1.0,1.0,33.0
2052.0,-99.0,0.4,1.33,120.0,B   ,145460.0,1.0,1.0,45.0
1815.0,-99.0,26.51,0.82,146.0,HVHZ,233946.0,1.0,1.0,30.0
2461.0,-99.0,11.13,1.83,140.0,B   ,270000.0,1.0,1.0,25.0
1703.0,-99.0,0.19,1.22,120.0,B   ,192570.0,1.0,1.0,48.0
1357.0,-99.0,3.08,0.77,140.0,B   ,151272.0,1.0,1.0,68.0
1332.0,-99.0,4.28,1.05,140.0,B   ,140539.0,1.0,1.0,38.0
1226.0,-99.0,6.88,1.98,130.0,B   ,120270.0,1.0,1.0,19.0
996.0,2956.8,1.78,1.39,130.0,B   ,77816.0,2.0,1.0,56.0
1407.0,4171.2,2.61,1.72,120.0,C   ,180614.0,1.0,1.0,60.0
1516.0,-99.0,11.86,1.04,132.0,B   ,209208.0,1.0,1.0,25.0
1413.0,-99.0,4.45,0.43,146.0,HVHZ,145717.0,1.0,1.0,76.0
2340.0,-99.0,25.6,0.65,146.0,HVHZ,233516.0,1.0,1.0,35.0
1862.0,-99.0,2.87,1.21,119.0,B   ,81229.0,1.0,1.0,80.0
1162.0,-99.0,23.35,1.32,120.0,B   ,47030.0,1.0,1.0,40.0
1601.0,1636.8,11.18,1.39,131.0,B   ,486280.0,1.0,1.0,41.0
2029.0,-99.0,3.05,0.37,146.0,HVHZ,190779.0,1.0,1.0,65.0
1655.0,-99.0,0.63,0.89,120.0,B   ,127870.0,1.0,1.0,39.0
682.0,211.2,4.51,1.34,120.0,C   ,111043.0,1.0,1.0,53.0
1832.0,-99.0,7.4,0.84,140.0,HVHZ,199430.0,1.0,1.0,59.0
1471.0,-99.0,4.28,1.35,140.0,HVHZ,219600.0,1.0,1.0,20.0
2551.0,-99.0,24.45,1.29,146.0,HVHZ,441228.0,1.0,1.0,60.0
2219.0,2059.2,2.39,1.03,120.0,B   ,270764.0,1.0,1.0,34.0
1504.0,-99.0,1.43,0.92,123.0,B   ,59707.0,1.0,1.0,75.0
1428.0,3484.8,1.65,0.8,120.0,B   ,129465.0,1.0,1.0,51.0
1144.0,-99.0,16.87,1.08,146.0,HVHZ,173500.0,1.0,1.0,45.0
2014.0,-99.0,7.77,0.46,140.0,HVHZ,250040.0,1.0,1.0,45.0
2054.0,3748.8,11.28,2.39,130.0,B   ,128130.0,1.0,1.0,49.0
6101.0,52.8,13.94,2.38,130.0,C   ,1451097.0,1.0,1.0,36.0
1195.0,-99.0,2.31,0.97,110.0,B   ,85900.0,1.0,1.0,42.0
1238.0,-99.0,1.81,0.74,123.0,B   ,240656.0,1.0,1.0,76.0
1672.0,-99.0,7.48,0.8,140.0,B   ,152100.0,1.0,1.0,32.0
2112.0,-99.0,6.17,0.7,140.0,C   ,691389.0,1.0,1.0,51.0
3008.0,1425.6,1.81,1.35,130.0,B   ,324142.0,1.0,1.0,45.0
1115.0,105.6,2.49,0.49,130.0,C   ,275008.0,1.0,1.0,50.0
2417.0,-99.0,25.06,0.55,146.0,HVHZ,378323.0,1.0,1.0,54.0
2378.0,-99.0,11.71,0.76,140.0,B   ,221054.0,1.0,1.0,32.0
2161.0,-99.0,7.1,1.02,140.0,HVHZ,280750.0,1.0,1.0,52.0
4964.0,2428.8,16.16,0.37,130.0,C   ,1034404.0,1.0,1.0,24.0
1737.0,-99.0,2.0,1.71,130.0,B   ,133861.0,1.0,1.0,51.0
2992.0,2640.0,23.08,0.58,120.0,C   ,261700.0,1.0,1.0,60.0
2177.0,-99.0,4.68,1.37,146.0,HVHZ,234862.0,1.0,1.0,66.0
3596.0,-99.0,5.74,1.62,130.0,B   ,172803.0,1.0,1.0,28.0
1889.0,-99.0,6.77,1.34,146.0,HVHZ,132757.0,1.0,2.0,61.0
2726.0,1267.2,1.27,0.85,120.0,B   ,556387.0,1.0,1.0,108.0
1442.0,-99.0,3.04,0.77,120.0,B   ,173294.0,1.0,1.0,33.0
2399.0,-99.0,2.73,0.77,110.0,B   ,214613.0,1.0,1.0,31.0
1618.0,-99.0,0.22,0.57,120.0,B   ,98147.0,1.0,1.0,32.0
2886.0,-99.0,1.24,1.48,140.0,HVHZ,539550.0,1.0,1.0,49.0
1314.0,-99.0,2.69,1.48,150.0,B   ,153100.0,2.0,1.0,36.0
1658.0,-99.0,5.86,0.18,140.0,HVHZ,237810.0,1.0,1.0,27.0
1494.0,-99.0,10.05,1.6,140.0,B   ,125114.0,1.0,1.0,42.0
1455.0,-99.0,1.07,0.19,130.0,B   ,141209.0,1.0,1.0,61.0
4287.0,-99.0,12.62,2.55,110.0,B   ,284630.0,1.0,1.0,46.0
2802.0,844.8,2.49,1.16,146.0,HVHZ,618593.0,1.0,1.0,33.0
2396.0,-99.0,7.23,1.34,140.0,HVHZ,305940.0,1.0,1.0,38.0
1130.0,-99.0,1.24,0.33,140.0,HVHZ,89270.0,1.0,1.0,59.0
2537.0,-99.0,8.91,1.06,140.0,HVHZ,333180.0,1.0,1.0,50.0
1816.0,-99.0,16.75,0.61,140.0,B   ,117789.0,1.0,1.0,51.0
1453.0,2904.0,0.46,0.55,140.0,B   ,99127.0,1.0,1.0,64.0
950.0,-99.0,3.16,0.38,140.0,B   ,116000.0,1.0,1.0,39.0
1642.0,-99.0,4.73,0.84,140.0,HVHZ,148600.0,1.0,1.0,55.0
997.0,-99.0,15.39,0.36,146.0,HVHZ,262518.0,2.0,1.0,76.0
981.0,3115.2,4.8,0.39,140.0,B   ,106326.0,1.0,1.0,109.0
1050.0,211.2,12.31,0.27,120.0,C   ,182340.0,1.0,1.0,38.0
1737.0,-99.0,2.17,1.27,110.0,B   ,131672.0,1.0,1.0,38.0
1038.0,369.6,3.13,0.65,120.0,C   ,99278.0,1.0,1.0,61.0
1378.0,-99.0,21.28,0.78,146.0,HVHZ,178700.0,1.0,1.0,50.0
1384.0,-99.0,10.99,0.66,146.0,HVHZ,177047.0,1.0,1.0,72.0
1028.0,-99.0,3.43,0.84,140.0,HVHZ,226720.0,1.0,1.0,71.0
835.0,-99.0,1.53,0.78,140.0,B   ,43000.0,1.0,1.0,44.0
995.0,-99.0,2.5,0.66,123.0,B   ,153509.0,1.0,1.0,70.0
2286.0,-99.0,3.6,0.81,130.0,B   ,41180.0,1.0,1.0,60.0
1725.0,-99.0,1.31,0.47,140.0,HVHZ,205960.0,1.0,1.0,61.0
1446.0,-99.0,0.81,1.27,120.0,B   ,164098.0,1.0,1.0,30.0
696.0,1425.6,5.9,1.78,120.0,C   ,167901.0,1.0,1.0,67.0
1602.0,-99.0,0.07,0.63,120.0,B   ,178541.0,1.0,1.0,45.0
2078.0,-99.0,0.39,1.38,110.0,B   ,163492.0,1.0,1.0,36.0
3192.0,-99.0,8.77,1.22,140.0,B   ,312000.0,1.0,1.0,21.0
2231.0,2481.6,8.73,1.57,120.0,C   ,209280.0,1.0,1.0,56.0
2128.0,316.8,2.81,0.99,130.0,C   ,316820.0,2.0,4.0,88.0
1562.0,-99.0,6.34,0.91,140.0,B   ,205804.0,1.0,1.0,66.0
2611.0,2428.8,2.65,0.97,140.0,B   ,749997.0,1.0,1.0,48.0
2061.0,-99.0,3.97,0.93,140.0,B   ,175068.0,1.0,1.0,44.0
920.0,-99.0,0.85,0.64,120.0,B   ,35325.0,1.0,1.0,64.0
2176.0,-99.0,0.34,0.7,123.0,B   ,282280.0,2.0,2.0,90.0
2730.0,-99.0,7.41,1.25,120.0,C   ,381400.0,1.0,1.0,36.0
1129.0,-99.0,7.5,0.66,140.0,HVHZ,164100.0,1.0,1.0,27.0
1339.0,792.0,3.62,1.24,130.0,C   ,267541.0,1.0,1.0,72.0
1760.0,-99.0,2.16,0.33,140.0,B   ,157843.0,1.0,1.0,34.0
3828.0,1478.4,4.27,1.26,120.0,C   ,454938.0,1.0,1.0,35.0
2736.0,-99.0,0.31,0.85,123.0,B   ,319494.0,1.0,1.0,40.0
2054.0,-99.0,5.41,0.94,130.0,B   ,124500.0,1.0,1.0,38.0
2011.0,-99.0,2.1,0.83,123.0,B   ,209255.0,1.0,1.0,39.0
2761.0,-99.0,6.36,0.46,140.0,HVHZ,361930.0,1.0,1.0,57.0
1462.0,1795.2,25.37,1.09,120.0,C   ,149260.0,1.0,1.0,52.0
1904.0,-99.0,5.47,0.73,140.0,HVHZ,200280.0,1.0,1.0,60.0
1597.0,-99.0,1.94,0.76,140.0,HVHZ,255170.0,1.0,1.0,64.0
3395.0,-99.0,1.39,1.11,140.0,HVHZ,483790.0,1.0,1.0,47.0
1517.0,-99.0,3.35,0.6,140.0,HVHZ,356080.0,1.0,1.0,65.0
1789.0,-99.0,33.58,1.47,146.0,HVHZ,164625.0,1.0,1.0,37.0
2038.0,-99.0,24.64,0.84,120.0,B   ,131630.0,1.0,1.0,61.0
1389.0,-99.0,3.33,1.13,110.0,B   ,108200.0,1.0,1.0,30.0
2257.0,-99.0,1.62,1.08,130.0,B   ,236170.0,1.0,1.0,34.0
990.0,-99.0,6.93,0.23,140.0,HVHZ,39420.0,1.0,1.0,51.0
1804.0,-99.0,7.98,2.42,110.0,B   ,134400.0,1.0,1.0,35.0
846.0,369.6,5.63,0.93,140.0,C   ,167900.0,1.0,2.0,73.0
1104.0,-99.0,2.88,0.48,130.0,B   ,113028.0,1.0,1.0,40.0
1947.0,-99.0,1.97,0.5,146.0,HVHZ,203105.0,1.0,1.0,65.0
1898.0,-99.0,0.41,1.25,123.0,B   ,163832.0,1.0,1.0,42.0
2675.0,475.2,10.17,1.29,146.0,HVHZ,2109299.0,1.0,1.0,82.0
1833.0,-99.0,7.59,0.86,146.0,HVHZ,121120.0,2.0,1.0,68.0
3197.0,-99.0,9.11,1.49,140.0,B   ,306000.0,1.0,1.0,19.0
2035.0,-99.0,6.08,1.78,140.0,B   ,217800.0,1.0,1.0,18.0
900.0,211.2,8.69,0.68,140.0,HVHZ,201910.0,1.0,1.0,53.0
964.0,475.2,0.21,1.76,120.0,C   ,174381.0,1.0,1.0,53.0
2014.0,-99.0,0.56,1.26,120.0,B   ,166751.0,1.0,1.0,46.0
2004.0,-99.0,0.72,0.78,130.0,B   ,95047.0,1.0,1.0,67.0
5693.0,4382.4,12.0,0.68,130.0,B   ,745310.0,1.0,1.0,31.0
2019.0,-99.0,0.56,1.01,123.0,B   ,223580.0,1.0,1.0,54.0
2449.0,1795.2,4.04,0.8,140.0,HVHZ,473800.0,1.0,1.0,29.0
1616.0,-99.0,1.64,0.73,130.0,B   ,136774.0,1.0,1.0,63.0
2787.0,4752.0,2.7,0.85,140.0,B   ,903837.0,1.0,1.0,62.0
2015.0,-99.0,5.45,1.06,140.0,HVHZ,342950.0,1.0,1.0,44.0
2046.0,633.6,2.08,0.31,140.0,HVHZ,703130.0,1.0,1.0,71.0
1030.0,105.6,14.91,3.42,130.0,C   ,526490.0,1.0,1.0,48.0
1799.0,-99.0,10.69,1.0,140.0,B   ,201923.0,1.0,1.0,38.0
969.0,-99.0,0.22,1.01,123.0,B   ,120574.0,1.0,1.0,52.0
1647.0,-99.0,6.13,1.92,130.0,B   ,181048.0,1.0,1.0,25.0
2108.0,-99.0,7.71,0.45,140.0,HVHZ,266480.0,1.0,1.0,45.0
1900.0,-99.0,3.11,1.39,140.0,B   ,250000.0,1.0,1.0,38.0
1778.0,-99.0,9.29,0.69,140.0,HVHZ,203670.0,1.0,1.0,31.0
2188.0,-99.0,18.58,1.45,146.0,HVHZ,341068.0,1.0,2.0,71.0
1218.0,-99.0,9.3,1.28,130.0,B   ,168866.0,1.0,1.0,43.0
1655.0,-99.0,0.28,1.25,110.0,B   ,46434.0,1.0,1.0,69.0
1373.0,-99.0,0.38,0.47,120.0,B   ,174596.0,1.0,1.0,89.0
2029.0,-99.0,28.63,1.44,146.0,HVHZ,230858.0,2.0,1.0,67.0
1978.0,211.2,25.79,2.07,136.0,C   ,693290.0,1.0,1.0,28.0
2327.0,-99.0,3.04,0.53,146.0,HVHZ,194201.0,1.0,1.0,72.0
1524.0,-99.0,1.31,0.91,123.0,B   ,127004.0,1.0,1.0,65.0
2352.0,2006.4,24.25,0.58,120.0,C   ,178860.0,1.0,1.0,49.0
1431.0,-99.0,5.14,1.32,146.0,HVHZ,186500.0,1.0,1.0,41.0
1347.0,-99.0,0.75,1.9,110.0,B   ,108369.0,1.0,1.0,35.0
2708.0,-99.0,9.45,0.46,140.0,HVHZ,331590.0,1.0,1.0,41.0
1092.0,-99.0,37.64,1.17,146.0,HVHZ,96554.0,2.0,1.0,72.0
1709.0,-99.0,5.46,0.8,146.0,HVHZ,186552.0,1.0,1.0,64.0
1179.0,4540.8,10.31,0.25,130.0,B   ,206325.0,1.0,1.0,36.0
1993.0,3379.2,0.81,1.03,123.0,B   ,207378.0,1.0,1.0,96.0
1787.0,-99.0,3.92,1.45,110.0,B   ,127183.0,1.0,1.0,21.0
1670.0,1531.2,3.93,0.56,130.0,C   ,382200.0,2.0,2.0,76.0
1401.0,4752.0,5.2,0.41,120.0,B   ,67840.0,1.0,1.0,57.0
1245.0,580.8,2.07,0.22,140.0,C   ,146545.0,1.0,1.0,30.0
3852.0,-99.0,3.02,0.78,140.0,HVHZ,244450.0,2.0,1.0,62.0
1704.0,-99.0,8.5,2.23,110.0,B   ,110200.0,1.0,1.0,27.0
1838.0,-99.0,1.58,1.4,140.0,HVHZ,240930.0,1.0,1.0,67.0
2116.0,5016.0,0.24,0.54,120.0,B   ,125437.0,1.0,1.0,64.0
2765.0,-99.0,8.53,1.18,130.0,B   ,197015.0,1.0,1.0,32.0
4217.0,264.0,24.7,1.07,120.0,C   ,331350.0,1.0,1.0,62.0
1408.0,-99.0,15.29,1.16,110.0,B   ,68140.0,1.0,1.0,35.0
3507.0,-99.0,10.21,1.06,120.0,B   ,142933.0,1.0,1.0,37.0
2877.0,3801.6,1.79,0.87,123.0,B   ,246171.0,1.0,1.0,27.0
2672.0,-99.0,7.89,0.27,130.0,B   ,165619.0,1.0,1.0,63.0
1257.0,-99.0,1.14,1.25,130.0,B   ,122704.0,1.0,1.0,35.0
1540.0,-99.0,25.05,0.55,120.0,B   ,93640.0,1.0,1.0,63.0
1684.0,-99.0,1.23,0.96,123.0,B   ,181876.0,1.0,1.0,75.0
1541.0,2904.0,4.1,0.81,140.0,HVHZ,343610.0,1.0,1.0,29.0
3581.0,2534.4,20.55,1.55,120.0,B   ,223290.0,1.0,1.0,29.0
1460.0,4804.8,3.18,0.76,140.0,HVHZ,270010.0,1.0,1.0,74.0
1823.0,-99.0,3.18,1.19,140.0,HVHZ,205670.0,1.0,2.0,68.0
2452.0,-99.0,6.33,1.57,130.0,B   ,173625.0,1.0,1.0,38.0
3436.0,52.8,24.95,1.3,136.0,C   ,1611415.0,1.0,1.0,36.0
2894.0,2640.0,1.03,1.28,124.0,B   ,319227.0,1.0,1.0,51.0
1731.0,-99.0,16.46,0.85,110.0,B   ,114750.0,1.0,1.0,32.0
2379.0,2428.8,3.3,1.28,120.0,B   ,182670.0,1.0,1.0,46.0
2001.0,-99.0,22.6,1.98,146.0,HVHZ,332235.0,1.0,1.0,56.0
2086.0,-99.0,19.08,0.59,120.0,B   ,127830.0,1.0,1.0,24.0
1071.0,-99.0,1.89,0.76,123.0,B   ,102589.0,1.0,1.0,74.0
2857.0,-99.0,25.58,1.62,146.0,HVHZ,257320.0,1.0,1.0,52.0
1350.0,-99.0,7.14,0.98,140.0,HVHZ,222850.0,1.0,1.0,28.0
1350.0,-99.0,0.49,1.13,140.0,HVHZ,179540.0,1.0,1.0,64.0
1055.0,-99.0,1.39,1.48,140.0,HVHZ,70220.0,1.0,1.0,34.0
1439.0,-99.0,8.33,0.33,140.0,HVHZ,171270.0,1.0,1.0,35.0
998.0,-99.0,0.11,1.26,120.0,B   ,108959.0,1.0,1.0,64.0
1574.0,-99.0,7.52,0.42,146.0,HVHZ,284943.0,1.0,1.0,78.0
1565.0,-99.0,0.17,0.79,120.0,B   ,110467.0,1.0,1.0,29.0
2133.0,-99.0,7.77,0.77,140.0,HVHZ,257770.0,1.0,1.0,52.0
4250.0,-99.0,4.04,0.39,140.0,HVHZ,679060.0,1.0,1.0,38.0
1320.0,-99.0,0.19,2.11,110.0,B   ,77912.0,1.0,1.0,29.0
1340.0,-99.0,3.24,1.43,120.0,B   ,86402.0,1.0,1.0,57.0
1698.0,-99.0,5.58,1.2,146.0,HVHZ,275360.0,1.0,1.0,72.0
2038.0,-99.0,3.29,0.71,140.0,B   ,182622.0,1.0,1.0,50.0
1740.0,-99.0,0.25,1.24,123.0,B   ,191796.0,1.0,1.0,46.0
1696.0,-99.0,6.89,1.89,140.0,B   ,144700.0,1.0,1.0,43.0
1126.0,-99.0,18.04,0.64,146.0,HVHZ,154652.0,1.0,1.0,44.0
2147.0,-99.0,2.63,0.53,140.0,B   ,250206.0,1.0,1.0,30.0
1869.0,-99.0,8.84,1.06,140.0,B   ,160079.0,1.0,1.0,28.0
986.0,-99.0,29.19,0.04,146.0,HVHZ,145591.0,1.0,1.0,54.0
1099.0,-99.0,1.74,0.65,123.0,B   ,101859.0,1.0,1.0,68.0
1056.0,3960.0,0.22,0.34,123.0,B   ,98646.0,1.0,1.0,79.0
2544.0,4382.4,13.03,0.69,130.0,B   ,172811.0,1.0,1.0,64.0
1381.0,-99.0,25.04,1.43,146.0,HVHZ,157950.0,1.0,1.0,37.0
1745.0,-99.0,1.89,0.85,123.0,B   ,84500.0,1.0,1.0,94.0
1168.0,-99.0,34.29,0.78,140.0,B   ,105697.0,1.0,1.0,76.0
1756.0,-99.0,3.02,0.31,146.0,HVHZ,188996.0,1.0,1.0,64.0
2824.0,580.8,3.37,0.99,120.0,C   ,296637.0,1.0,1.0,29.0
2015.0,-99.0,4.59,1.12,130.0,B   ,402925.0,1.0,1.0,27.0
1199.0,-99.0,0.27,1.59,120.0,B   ,58011.0,1.0,1.0,40.0
1376.0,-99.0,2.85,0.58,140.0,HVHZ,106790.0,1.0,1.0,73.0
2286.0,-99.0,5.55,0.78,130.0,B   ,204292.0,1.0,1.0,27.0
1803.0,-99.0,2.76,0.7,146.0,HVHZ,177759.0,1.0,1.0,71.0
2674.0,-99.0,0.09,2.0,120.0,B   ,232497.0,1.0,1.0,44.0
1903.0,-99.0,3.74,0.87,140.0,HVHZ,168030.0,1.0,1.0,58.0
1531.0,-99.0,4.68,0.61,140.0,B   ,170288.0,1.0,1.0,62.0
2250.0,-99.0,4.66,0.56,140.0,B   ,303020.0,1.0,1.0,37.0
2810.0,-99.0,0.63,1.61,100.0,B   ,142200.0,1.0,1.0,53.0
1478.0,-99.0,6.11,0.46,140.0,HVHZ,127300.0,1.0,1.0,61.0
1415.0,-99.0,2.77,0.81,140.0,B   ,123337.0,1.0,1.0,66.0
2603.0,-99.0,8.77,2.64,100.0,B   ,193584.0,1.0,1.0,45.0
3535.0,-99.0,1.44,0.77,110.0,B   ,360018.0,1.0,1.0,19.0
1405.0,-99.0,14.96,0.34,146.0,HVHZ,175865.0,1.0,1.0,57.0
1053.0,-99.0,10.29,1.91,131.0,B   ,113300.0,1.0,1.0,36.0
5512.0,105.6,5.12,0.69,130.0,C   ,402681.0,1.0,1.0,42.0
1739.0,-99.0,2.65,0.24,130.0,B   ,159300.0,1.0,1.0,43.0
2205.0,2006.4,14.6,0.55,140.0,C   ,444439.0,1.0,1.0,20.0
1756.0,-99.0,7.62,0.39,140.0,B   ,172170.0,1.0,1.0,29.0
2664.0,-99.0,2.09,1.09,140.0,HVHZ,361000.0,1.0,1.0,57.0
2334.0,-99.0,1.81,1.52,120.0,B   ,139100.0,1.0,1.0,33.0
1252.0,1214.4,13.84,1.43,120.0,C   ,196520.0,1.0,1.0,51.0
3667.0,-99.0,5.61,1.49,140.0,B   ,533452.0,1.0,1.0,34.0
1251.0,-99.0,12.76,1.04,132.0,B   ,110837.0,1.0,1.0,40.0
1180.0,-99.0,1.68,0.92,140.0,B   ,49116.0,1.0,1.0,50.0
3294.0,-99.0,0.01,1.19,120.0,C   ,121930.0,1.0,1.0,44.0
3783.0,-99.0,24.48,1.52,146.0,HVHZ,500865.0,1.0,1.0,50.0
1120.0,-99.0,3.87,0.88,140.0,HVHZ,120270.0,1.0,1.0,44.0
2704.0,422.4,10.31,2.04,120.0,C   ,475815.0,1.0,1.0,33.0
3404.0,-99.0,3.83,3.08,140.0,B   ,399160.0,1.0,1.0,36.0
2330.0,-99.0,7.38,1.09,140.0,HVHZ,261400.0,1.0,1.0,55.0
2346.0,1478.4,31.37,0.63,140.0,C   ,131153.0,1.0,1.0,43.0
2163.0,422.4,25.42,0.52,120.0,C   ,119690.0,1.0,1.0,68.0
3404.0,158.4,1.89,2.07,123.0,B   ,559200.0,1.0,1.0,43.0
2514.0,739.2,24.12,0.89,120.0,C   ,261120.0,1.0,1.0,44.0
2854.0,-99.0,7.83,1.62,130.0,B   ,372503.0,1.0,1.0,45.0
1233.0,-99.0,7.72,0.64,140.0,B   ,66000.0,1.0,1.0,42.0
1174.0,-99.0,0.9,0.67,140.0,HVHZ,199180.0,1.0,1.0,66.0
1044.0,-99.0,2.88,0.41,140.0,HVHZ,188890.0,1.0,1.0,84.0
2521.0,-99.0,21.96,1.82,146.0,HVHZ,378132.0,1.0,1.0,56.0
3920.0,-99.0,6.99,1.32,120.0,B   ,117897.0,1.0,1.0,60.0
1525.0,-99.0,17.47,0.98,146.0,HVHZ,249605.0,1.0,1.0,57.0
2165.0,-99.0,22.43,1.31,120.0,B   ,79450.0,1.0,1.0,65.0
1076.0,-99.0,8.5,0.58,130.0,B   ,88018.0,1.0,1.0,40.0
1484.0,-99.0,5.57,0.99,140.0,B   ,171399.0,1.0,1.0,65.0
1473.0,-99.0,4.02,1.63,140.0,B   ,133538.0,1.0,1.0,60.0
1950.0,-99.0,6.9,0.61,140.0,HVHZ,178840.0,1.0,1.0,50.0
2650.0,2006.4,2.76,0.35,120.0,B   ,209988.0,1.0,1.0,34.0
5401.0,-99.0,8.44,2.6,130.0,B   ,234983.0,1.0,1.0,27.0
1615.0,-99.0,3.82,1.24,140.0,HVHZ,245730.0,1.0,1.0,64.0
2269.0,-99.0,6.82,2.11,119.0,B   ,163100.0,1.0,1.0,39.0
1304.0,-99.0,6.75,0.31,140.0,HVHZ,129340.0,1.0,1.0,55.0
1889.0,4382.4,0.83,0.8,123.0,B   ,361483.0,1.0,1.0,54.0
1296.0,-99.0,1.86,0.69,140.0,HVHZ,180850.0,1.0,1.0,64.0
1896.0,-99.0,8.05,0.71,146.0,HVHZ,162212.0,2.0,1.0,75.0
2329.0,4752.0,3.31,0.77,140.0,B   ,335206.0,1.0,1.0,34.0
2442.0,-99.0,5.42,0.51,140.0,HVHZ,364240.0,1.0,1.0,38.0
1709.0,-99.0,4.36,1.69,119.0,B   ,124062.0,1.0,1.0,65.0
904.0,1584.0,0.39,0.77,123.0,C   ,116759.0,1.0,1.0,70.0
1568.0,686.4,5.63,1.74,130.0,B   ,107721.0,2.0,1.0,34.0
2141.0,-99.0,21.73,0.52,146.0,HVHZ,425464.0,1.0,1.0,63.0
1969.0,-99.0,3.69,1.1,140.0,HVHZ,409560.0,1.0,1.0,24.0
4225.0,-99.0,7.14,0.5,130.0,B   ,237407.0,1.0,1.0,44.0
1966.0,-99.0,0.13,0.91,123.0,B   ,199623.0,1.0,1.0,46.0
1358.0,-99.0,0.38,0.3,120.0,B   ,185384.0,1.0,1.0,98.0
1832.0,-99.0,0.83,0.44,120.0,B   ,138579.0,1.0,1.0,48.0
1867.0,-99.0,1.6,0.21,140.0,B   ,189601.0,1.0,1.0,45.0
1653.0,-99.0,1.17,0.95,140.0,HVHZ,420210.0,1.0,1.0,68.0
2355.0,-99.0,4.3,0.69,140.0,B   ,275298.0,1.0,1.0,38.0
1981.0,1531.2,10.74,2.04,140.0,C   ,173970.0,1.0,1.0,27.0
1734.0,-99.0,0.33,1.16,123.0,B   ,169367.0,1.0,1.0,46.0
3251.0,1003.2,32.85,0.6,140.0,C   ,345495.0,1.0,1.0,9.0
1454.0,-99.0,0.4,0.44,120.0,B   ,112878.0,1.0,1.0,50.0
1202.0,-99.0,29.69,0.8,146.0,HVHZ,160057.0,1.0,1.0,64.0
1790.0,-99.0,2.51,1.8,140.0,B   ,81200.0,1.0,1.0,36.0
2374.0,-99.0,3.21,0.46,130.0,B   ,250500.0,1.0,1.0,31.0
1642.0,-99.0,3.55,0.75,140.0,HVHZ,122740.0,1.0,1.0,60.0
2160.0,4171.2,4.19,1.47,130.0,B   ,189800.0,1.0,1.0,39.0
1193.0,-99.0,1.07,1.05,123.0,B   ,86221.0,1.0,1.0,65.0
1244.0,-99.0,3.78,1.28,140.0,HVHZ,157450.0,1.0,1.0,73.0
3516.0,-99.0,28.5,0.75,146.0,HVHZ,333970.0,1.0,1.0,50.0
1174.0,3009.6,6.06,1.45,146.0,HVHZ,130950.0,1.0,1.0,74.0
1360.0,-99.0,21.01,1.06,146.0,HVHZ,217943.0,1.0,1.0,35.0
1475.0,-99.0,1.36,0.85,123.0,B   ,142797.0,1.0,1.0,31.0
1527.0,-99.0,30.18,1.02,146.0,HVHZ,142827.0,1.0,1.0,40.0
1954.0,-99.0,3.07,0.77,140.0,HVHZ,144120.0,1.0,1.0,62.0
977.0,-99.0,2.84,0.53,146.0,HVHZ,118332.0,1.0,1.0,72.0
1367.0,-99.0,0.27,1.25,110.0,B   ,102862.0,1.0,1.0,44.0
1811.0,-99.0,1.19,0.76,110.0,B   ,136514.0,1.0,1.0,16.0
2006.0,1214.4,0.99,0.66,130.0,B   ,391800.0,1.0,1.0,29.0
2691.0,-99.0,4.8,1.21,140.0,HVHZ,383260.0,1.0,1.0,29.0
1389.0,-99.0,0.41,0.3,123.0,B   ,139688.0,1.0,1.0,44.0
2300.0,-99.0,4.63,1.41,110.0,B   ,185300.0,1.0,1.0,22.0
1465.0,-99.0,1.31,1.66,110.0,B   ,126000.0,1.0,1.0,29.0
2269.0,-99.0,2.08,1.21,140.0,HVHZ,320020.0,1.0,1.0,58.0
